사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),21,한보아파트.삼익아파트,"8,974",90,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),22,동신아파트,"3,968",247,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),23,공연초등학교,"1,720","2,098",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),24,공릉역,"2,992","8,884",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),25,월계미륭아파트,"1,229","1,775",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),26,월계미성아파트,"1,133",657,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),27,한천초등학교,540,377,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),28,한진한화그랑빌아파트,527,155,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),29,한진한화그랑빌아파트,278,"1,337",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),30,석계역2번출구,312,"3,845",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),31,석계역1번출구.A,"4,963","7,714",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),32,석계역굴다리앞,425,42,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),33,석계역,"2,166",143,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),34,한천초등학교,318,720,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),35,월계미성아파트,130,874,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),36,월계미륭아파트,150,867,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),37,월계삼호아파트,44,832,2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),38,월계삼호4차아파트,7,"1,094",2022-09-03 10:18:18
2022-08,11110143,1136,1136번(월계동E마트~원자력병원),39,월계동진아교통,2,486,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),1,7단지영업소(가상),51,6,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),2,온곡중학교노원정보도서관,306,15,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),3,상계중앙시장입구,"1,312",69,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),4,벽산아파트103동,"6,398",106,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),5,상신교회,"2,545",229,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),6,상계5동주민센터,"6,086",592,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),7,상계한신2차아파트,"11,554","1,347",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),8,보람아파트2단지,"11,207",820,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),9,청원고등학교,"3,298","5,471",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),10,상계주공12단지1202동,"2,215","11,647",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),11,상계주공10단지,"2,977","2,370",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),12,대림아파트상가,"2,496","1,247",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),13,도봉면허시험장,"4,878","1,922",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),14,상계주공3단지,"11,749","4,265",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),15,상계주공2단지,"3,249","2,696",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),16,상계주공1단지,"2,607","1,977",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),17,중계역,"2,375","3,253",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),18,노원구민의전당,"3,760","6,349",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),19,하계역,"4,934","3,091",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),20,하계우성아파트,"7,096","2,930",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),21,하계극동아파트,"1,808","2,314",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),22,월계보건지소,"2,447","5,340",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),23,인덕삼거리,"2,213","6,079",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),24,신도브래뉴.한전노원변전소,497,"1,306",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),25,월계삼거리,"7,512","9,653",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),26,광운대학교,"3,521","4,032",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),27,광운중.광운인공지능고등학교,"1,269","2,001",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),28,벼루말교,"1,064","2,398",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),29,장위래미안아파트,"3,132","3,675",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),30,꿈의숲아이파크아파트,"2,479","2,202",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),31,장곡초교사거리,"3,628","2,193",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),32,장곡초교,"4,374","1,711",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),33,국민은행장위동지점,"5,103","2,222",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),34,장위1동치안센터,"5,932","2,154",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),35,장위1동주민센터,"8,772","2,647",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),36,장위동고개,"7,478","2,069",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),37,장위동입구,"1,714","1,826",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),38,창문여고앞,949,"5,975",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),39,숭곡초등학교입구,"1,209","9,285",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),40,미아사거리역,"25,429","29,823",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),41,송중초등학교,"4,056","2,227",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),42,송중동주민센터앞,"1,348",641,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),43,송중동경남아너스빌정문,"2,178",312,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),44,창문여고,"10,780","2,748",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),45,장위동고개,"2,074","10,307",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),46,장위1동주민센터,"3,174","5,403",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),47,장위1동치안센터,"1,352","3,405",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),48,국민은행장위동지점,"2,579","4,811",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),49,장곡초교,"2,501","3,692",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),50,장곡초교사거리,"2,368","2,761",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),51,꿈의숲아이파크아파트,"2,391","2,389",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),52,장위래미안아파트,"4,416",894,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),53,벼루말교,"2,678","1,115",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),54,광운중.광운인공지능고등학교,"1,789","1,253",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),55,광운대학교,"7,161","4,707",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),56,월계삼거리,"9,380","6,498",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),57,신도브래뉴.한전노원변전소,498,728,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),58,인덕대앞,"11,934","1,943",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),59,월계보건지소,"6,578","2,717",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),60,하계시영아파트,"2,930","4,749",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),61,하계장미아파트,"2,303","9,977",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),62,하계역,"6,657","6,419",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),63,서울시립북서울미술관,"8,542","3,794",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),64,중계역,"2,885","2,468",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),65,백병원,"4,007","4,668",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),66,상계주공4단지,"2,759","5,606",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),67,상계주공6단지,"3,434","12,418",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),68,도봉면허시험장,"1,782","5,701",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),69,상계주공7단지,"1,444","2,074",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),70,상계주공9단지,"1,014","1,374",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),71,상계주공9단지,"15,438","3,532",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),72,청원고등학교,"2,338","5,032",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),73,보람아파트1단지,907,"14,428",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),74,상계한신2차아파트,"1,717","6,582",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),75,계상초등학교,329,"3,660",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),76,상신교회,66,"4,649",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),77,상계역,104,"5,612",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),78,상계중앙시장입구,91,"1,250",2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),79,상계초등학교,3,482,2022-09-03 10:18:18
2022-08,11110144,1137,1137번(상계동~미아사거리),80,7단지영업소(가상),0,14,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),1,흥안운수상계4동종점,"2,150",50,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),2,흥안운수종점,"1,582",13,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),3,불암현대아파트,755,55,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),4,동아불암아파트,"3,338",151,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),5,불암대림아파트,986,396,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),6,상계벽산아파트,"2,019","1,475",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),7,상계중앙시장입구,"1,382",713,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),8,상계2동주민센터,528,"1,679",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),9,노원역9번출구,"4,147","3,290",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),10,노원구청,"2,440","1,355",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),11,창4동주민센터,"1,101",611,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),12,서울북부지방법원등기국,566,958,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),13,창동주공3단지,501,"1,023",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),14,창1동주민센터,813,547,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),15,도봉문화정보도서관,310,759,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),16,창림초교창동신창아파트앞,443,"1,225",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),17,국립현대미술관창동레지던시,"1,697","1,471",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),18,신창.창동시장,"1,934","1,400",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),19,창동서울탁주앞,"2,001",764,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),20,금용아파트,808,416,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),21,창2동주민센터.보건지소,"2,150",978,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),22,태영데시앙아파트,539,"1,032",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),23,수유3동우체국,634,"4,049",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),24,수유(강북구청)역,252,"7,228",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),25,수유역,76,437,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),26,삼성화재강북지점,587,107,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),27,수유역.노스페이스문화센터,"7,366",82,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),28,수유3동우체국,"1,340",90,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),29,태영데시앙아파트,634,797,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),30,창2동주민센터.보건지소,957,"1,449",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),31,창번2교앞,578,677,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),32,창동서울탁주앞,"1,374","2,234",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),33,창동.신창시장,"1,676","1,580",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),34,국립현대미술관창동레지던시,"1,221",694,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),35,창림초교창동신창아파트앞,"1,324",370,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),36,서울가든아파트앞,400,583,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),37,창1동주민센터,865,548,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),38,창동주공3단지,826,417,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),39,서울북부지방법원등기국,"1,141",475,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),40,창4동주민센터,496,"1,193",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),41,노원구청,"1,837","3,830",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),42,노원역1번출구,"5,969","3,027",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),43,상계2동주민센터,857,999,2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),44,상계중앙시장입구,657,"1,250",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),45,상계역,"3,141","1,768",2022-09-03 10:18:18
2022-08,11110145,1138,1138번(상계동~수유역),46,불암대림아파트,317,"1,819",2022-09-03 10:18:18
